"","Location","Range_Min","Range_Max","Magic","Avg_Relative_Error","Max_Relative_Error","N","Bottom"
"1968",56,1.736328125,1.765625,1597081686,2.24533266646176e-07,7.12803739588708e-07,64,"point0125"
"1969",57,1.765625,1.794921875,1597099799,3.02941884910979e-07,9.58256691774295e-07,64,"point0125"
"1970",58,1.794921875,1.82421875,1597120420,3.91165883684153e-07,1.20756294563762e-06,64,"point0125"
"1971",59,1.82421875,1.853515625,1597143719,4.87968975448894e-07,1.52974985212495e-06,64,"point0125"
"1972",60,1.853515625,1.8828125,1597169113,5.96031725308421e-07,1.86642398602999e-06,64,"point0125"
"1973",61,1.8828125,1.912109375,1597196705,6.97008374572761e-07,2.14293845601787e-06,64,"point0125"
"1974",62,1.912109375,1.94140625,1597226777,8.10332551282045e-07,2.55508530244697e-06,64,"point0125"
"1975",63,1.94140625,1.970703125,1597258782,9.38434880026762e-07,2.90685670734092e-06,64,"point0125"
"1976",64,1.970703125,2,1597292673,1.08154915778869e-06,3.28745090882876e-06,64,"point0125"
"1977",1,0.125,0.14453125,1597219211,3.14749013341498e-05,8.7919455836527e-05,96,"point0125"
"1978",2,0.14453125,0.1640625,1597120075,1.47865023336635e-06,2.74942976830062e-06,96,"point0125"
"1979",3,0.1640625,0.18359375,1597158480,1.10857563413447e-05,2.93581178993918e-05,96,"point0125"
"1980",4,0.18359375,0.203125,1597290305,4.22508746851236e-05,0.000122896177344956,96,"point0125"
"1981",5,0.203125,0.22265625,1597496055,8.64143803482875e-05,0.000256164028542116,96,"point0125"
"1982",6,0.22265625,0.2421875,1597757285,0.000139650583150797,0.00040021154563874,96,"point0125"
"1983",7,0.2421875,0.26171875,1597937062,1.51294843817595e-05,4.58001522929408e-05,96,"point0125"
"1984",8,0.26171875,0.28125,1597718131,3.05741486954503e-05,9.17227735044435e-05,96,"point0125"
"1985",9,0.28125,0.30078125,1597495629,1.96511282410938e-05,5.86685091548134e-05,96,"point0125"
"1986",10,0.30078125,0.3203125,1597325896,1.17721856440767e-05,3.5285615012981e-05,96,"point0125"
"1987",11,0.3203125,0.33984375,1597201023,6.49993353363243e-06,1.92497409443604e-05,96,"point0125"
"1988",12,0.33984375,0.359375,1597114731,3.01828845294949e-06,8.86145335243782e-06,96,"point0125"
"1989",13,0.359375,0.37890625,1597061657,9.78490561465151e-07,2.86178760688927e-06,96,"point0125"
"1990",14,0.37890625,0.3984375,1597037531,1.20813851367529e-07,3.66964115983137e-07,96,"point0125"
"1991",15,0.3984375,0.41796875,1597039168,1.72169464462968e-07,4.62415954416429e-07,96,"point0125"
"1992",16,0.41796875,0.4375,1597063568,9.64063701758278e-07,2.83834515357739e-06,96,"point0125"
"1993",17,0.4375,0.45703125,1597107820,2.34200001614226e-06,6.93076526658842e-06,96,"point0125"
"1994",18,0.45703125,0.4765625,1597170225,4.23879873778787e-06,1.24919524751022e-05,96,"point0125"
"1995",19,0.4765625,0.49609375,1597248641,6.42534905637149e-06,1.92275074368808e-05,96,"point0125"
"1996",20,0.49609375,0.515625,1597284894,2.26165229832986e-06,6.8279773586255e-06,96,"point0125"
"1997",21,0.515625,0.53515625,1597234246,2.46403646997351e-06,7.41254370950628e-06,96,"point0125"
"1998",22,0.53515625,0.5546875,1597188811,1.55632540099759e-06,4.70552095066523e-06,96,"point0125"
"1999",23,0.5546875,0.57421875,1597154167,8.80449704254715e-07,2.66363645096135e-06,96,"point0125"
"2000",24,0.57421875,0.59375,1597129679,4.13771061857915e-07,1.28599572235544e-06,96,"point0125"
"2001",25,0.59375,0.61328125,1597114328,1.40404367243718e-07,4.66776583607498e-07,96,"point0125"
"2002",26,0.61328125,0.6328125,1597107356,3.04025569164423e-08,1.86764637533088e-07,96,"point0125"
"2003",27,0.6328125,0.65234375,1597109277,6.01833534119578e-08,1.92507172869227e-07,96,"point0125"
"2004",28,0.65234375,0.671875,1597117153,1.81009568223089e-07,5.86260227919411e-07,96,"point0125"
"2005",29,0.671875,0.69140625,1597131976,4.18340249552784e-07,1.28859721826302e-06,96,"point0125"
"2006",30,0.69140625,0.7109375,1597153216,7.42587587865273e-07,2.28006683755666e-06,96,"point0125"
"2007",31,0.7109375,0.73046875,1597180301,1.14561169084482e-06,3.51810945176112e-06,96,"point0125"
"2008",32,0.73046875,0.75,1597212847,1.62583546625683e-06,4.95542963108164e-06,96,"point0125"
"2009",33,0.75,0.76953125,1597250550,2.1844152797712e-06,6.58814906273619e-06,96,"point0125"
"2010",34,0.76953125,0.7890625,1597292989,2.76958758149703e-06,8.36604158394039e-06,96,"point0125"
"2011",35,0.7890625,0.80859375,1597339942,3.45613807439804e-06,1.02907260952634e-05,96,"point0125"
"2012",36,0.80859375,0.828125,1597391110,4.09370204579318e-06,1.23669333333964e-05,96,"point0125"
"2013",37,0.828125,0.84765625,1597446225,4.86805765831377e-06,1.45369685924379e-05,96,"point0125"
"2014",38,0.84765625,0.8671875,1597505015,5.52759183847229e-06,1.68736205523601e-05,96,"point0125"
"2015",39,0.8671875,0.88671875,1597567386,6.39887775832904e-06,1.92051174963126e-05,96,"point0125"
"2016",40,0.88671875,0.90625,1597633125,7.20555317457183e-06,2.16754142456921e-05,96,"point0125"
"2017",41,0.90625,0.92578125,1597701950,8.01694295660127e-06,2.42017431446584e-05,96,"point0125"
"2018",42,0.92578125,0.9453125,1597773810,8.88799968379317e-06,2.68400326604024e-05,96,"point0125"
"2019",43,0.9453125,0.96484375,1597848489,9.94640686258208e-06,2.95076260954374e-05,96,"point0125"
"2020",44,0.96484375,0.984375,1597925894,1.08923522930127e-05,3.22013620461803e-05,96,"point0125"
"2021",45,0.984375,1.00390625,1598021617,1.29407766280565e-07,4.18046312233855e-07,96,"point0125"
"2022",46,1.00390625,1.0234375,1597973981,2.75056754617253e-06,8.42075678519905e-06,96,"point0125"
"2023",47,1.0234375,1.04296875,1597897687,2.50886409958184e-06,7.60894727136474e-06,96,"point0125"
"2024",48,1.04296875,1.0625,1597825733,2.26792053581448e-06,6.88104546497925e-06,96,"point0125"
"2025",49,1.0625,1.08203125,1597758114,2.0493805550359e-06,6.20537502982188e-06,96,"point0125"
"2026",50,1.08203125,1.1015625,1597694430,1.83419263066753e-06,5.58024021302117e-06,96,"point0125"
"2027",51,1.1015625,1.12109375,1597634586,1.63442348366516e-06,5.04883018948021e-06,96,"point0125"
"2028",52,1.12109375,1.140625,1597578493,1.49718164266233e-06,4.5197011786513e-06,96,"point0125"
"2029",53,1.140625,1.16015625,1597525843,1.33887397169019e-06,4.044621164212e-06,96,"point0125"
"2030",54,1.16015625,1.1796875,1597476680,1.18100535928534e-06,3.59526256943354e-06,96,"point0125"
"2031",55,1.1796875,1.19921875,1597430678,1.04788080079743e-06,3.19828495776164e-06,96,"point0125"
"2032",56,1.19921875,1.21875,1597387856,9.29837085550389e-07,2.82941914520052e-06,96,"point0125"
"2033",57,1.21875,1.23828125,1597347957,8.04069202331448e-07,2.50049492933613e-06,96,"point0125"
"2034",58,1.23828125,1.2578125,1597310927,7.02746945080435e-07,2.18887407754664e-06,96,"point0125"
"2035",59,1.2578125,1.27734375,1597276821,6.13137729033042e-07,1.88621743291151e-06,96,"point0125"
"2036",60,1.27734375,1.296875,1597245240,5.35417143510131e-07,1.62907213052677e-06,96,"point0125"
"2037",61,1.296875,1.31640625,1597216035,4.51914559107536e-07,1.42558531024406e-06,96,"point0125"
"2038",62,1.31640625,1.3359375,1597189565,3.82489162120692e-07,1.23102586258028e-06,96,"point0125"
"2039",63,1.3359375,1.35546875,1597165182,3.22063925750626e-07,1.03356614999939e-06,96,"point0125"
"2040",64,1.35546875,1.375,1597143401,2.6688451271184e-07,9.02180318007595e-07,96,"point0125"
"2041",65,1.375,1.39453125,1597123786,2.21637321828894e-07,7.03871592122596e-07,96,"point0125"
"2042",66,1.39453125,1.4140625,1597106268,1.77888210828314e-07,6.3348574030897e-07,96,"point0125"
"2043",67,1.4140625,1.43359375,1597090482,1.40683283689214e-07,4.99541044973739e-07,96,"point0125"
"2044",68,1.43359375,1.453125,1597077120,1.09813385051893e-07,4.28252832307408e-07,96,"point0125"
"2045",69,1.453125,1.47265625,1597065544,8.43861087673758e-08,2.8932817031091e-07,96,"point0125"
"2046",70,1.47265625,1.4921875,1597055782,6.35050341202259e-08,2.89384956886352e-07,96,"point0125"
"2047",71,1.4921875,1.51171875,1597047423,4.94894152325287e-08,2.18611489799514e-07,96,"point0125"
"2048",72,1.51171875,1.53125,1597041686,3.91080412498468e-08,1.4751323362816e-07,96,"point0125"
"2049",73,1.53125,1.55078125,1597036359,3.68888137813883e-08,1.48397887755891e-07,96,"point0125"
"2050",74,1.55078125,1.5703125,1597033620,3.46215642821335e-08,1.49255996007014e-07,96,"point0125"
"2051",75,1.5703125,1.58984375,1597032761,3.06596490418087e-08,1.49943758742666e-07,96,"point0125"
"2052",76,1.58984375,1.609375,1597033939,3.05104776998633e-08,1.51026654293673e-07,96,"point0125"
"2053",77,1.609375,1.62890625,1597035930,3.59625573764788e-08,1.51918314372779e-07,96,"point0125"
"2054",78,1.62890625,1.6484375,1597038782,4.04668050180135e-08,1.53045519368789e-07,96,"point0125"
"2055",79,1.6484375,1.66796875,1597042666,4.04727913405623e-08,1.53954459847228e-07,96,"point0125"
"2056",80,1.66796875,1.6875,1597048505,4.99526535691075e-08,2.31036239028981e-07,96,"point0125"
"2057",81,1.6875,1.70703125,1597055721,6.19295903447892e-08,2.3362123613424e-07,96,"point0125"
"2058",82,1.70703125,1.7265625,1597064027,7.55341673652765e-08,3.11581231926539e-07,96,"point0125"
"2059",83,1.7265625,1.74609375,1597073536,9.14428923692867e-08,3.15043109822e-07,96,"point0125"
"2060",84,1.74609375,1.765625,1597084615,1.14231497150286e-07,3.95993055235522e-07,96,"point0125"
"2061",85,1.765625,1.78515625,1597096637,1.35472504325662e-07,4.75299430036102e-07,96,"point0125"
"2062",86,1.78515625,1.8046875,1597109855,1.59503770191805e-07,5.57575333459681e-07,96,"point0125"
"2063",87,1.8046875,1.82421875,1597124042,1.84476334652572e-07,6.40636244497728e-07,96,"point0125"
"2064",88,1.82421875,1.84375,1597139414,2.09868687761627e-07,7.24585959233082e-07,96,"point0125"
"2065",89,1.84375,1.86328125,1597156053,2.41934827727164e-07,8.09442894933454e-07,96,"point0125"
"2066",90,1.86328125,1.8828125,1597173525,2.76858401093705e-07,8.95073299034266e-07,96,"point0125"
"2067",91,1.8828125,1.90234375,1597191944,3.10802676040112e-07,9.86506165645551e-07,96,"point0125"
"2068",92,1.90234375,1.921875,1597211305,3.41622097721483e-07,1.07419896266947e-06,96,"point0125"
"2069",93,1.921875,1.94140625,1597231736,3.81148311134893e-07,1.16269620775711e-06,96,"point0125"
"2070",94,1.94140625,1.9609375,1597253195,4.19787852479203e-07,1.32886350456829e-06,96,"point0125"
"2071",95,1.9609375,1.98046875,1597275428,4.55399060683703e-07,1.42595899887965e-06,96,"point0125"
"2072",96,1.98046875,2,1597298477,4.92478591240797e-07,1.51728488617664e-06,96,"point0125"
"2073",1,0.125,0.1396484375,1597234079,2.11877559195273e-05,6.15358658251353e-05,128,"point0125"
"2074",2,0.1396484375,0.154296875,1597134235,3.65978439731407e-06,9.35582011152292e-06,128,"point0125"
"2075",3,0.154296875,0.1689453125,1597116135,7.63307241413713e-07,1.46979050441587e-06,128,"point0125"
"2076",4,0.1689453125,0.18359375,1597164578,7.68830886954674e-06,2.16584048757795e-05,128,"point0125"
"2077",5,0.18359375,0.1982421875,1597264393,2.07852317544166e-05,6.13977244938724e-05,128,"point0125"
"2078",6,0.1982421875,0.212890625,1597406922,3.79036682716105e-05,0.00011433070176281,128,"point0125"
"2079",7,0.212890625,0.2275390625,1597584861,5.89366900385357e-05,0.000176505884155631,128,"point0125"
"2080",8,0.2275390625,0.2421875,1597792672,8.32575169624761e-05,0.000245425530010834,128,"point0125"
"2081",9,0.2421875,0.2568359375,1597974446,5.471323220263e-06,1.6432604752481e-05,128,"point0125"
"2082",10,0.2568359375,0.271484375,1597814671,1.99625210370868e-05,6.02935942879412e-05,128,"point0125"
"2083",11,0.271484375,0.2861328125,1597625607,1.45795884236577e-05,4.38075257989112e-05,128,"point0125"
"2084",12,0.2861328125,0.30078125,1597469600,1.03839902294567e-05,3.10546274704393e-05,128,"point0125"
"2085",13,0.30078125,0.3154296875,1597342575,7.11823349774932e-06,2.12234335776884e-05,128,"point0125"
"2086",14,0.3154296875,0.330078125,1597241223,4.60040564576047e-06,1.37922315843753e-05,128,"point0125"
"2087",15,0.330078125,0.3447265625,1597162889,2.76422338174598e-06,8.3290115071577e-06,128,"point0125"
"2088",16,0.3447265625,0.359375,1597104747,1.47268872296991e-06,4.47955608251505e-06,128,"point0125"
"2089",17,0.359375,0.3740234375,1597065154,6.42978250198212e-07,1.96835708266008e-06,128,"point0125"
"2090",18,0.3740234375,0.388671875,1597042122,1.76494694414941e-07,5.83343762627919e-07,128,"point0125"
"2091",19,0.388671875,0.4033203125,1597033950,3.10294083760709e-08,1.51076690713126e-07,128,"point0125"
"2092",20,0.4033203125,0.41796875,1597039956,1.2919744563078e-07,4.54478225719868e-07,128,"point0125"
"2093",21,0.41796875,0.4326171875,1597058226,4.55952203992638e-07,1.41130624342622e-06,128,"point0125"
"2094",22,0.4326171875,0.447265625,1597087885,9.83442532742629e-07,2.97960446005163e-06,128,"point0125"
"2095",23,0.447265625,0.4619140625,1597128206,1.66003621870914e-06,5.02305874761078e-06,128,"point0125"
"2096",24,0.4619140625,0.4765625,1597178111,2.50171888183104e-06,7.48874663258903e-06,128,"point0125"
"2097",25,0.4765625,0.4912109375,1597236975,3.45136572832416e-06,1.03601278169663e-05,128,"point0125"
"2098",26,0.4912109375,0.505859375,1597300067,3.53451838464025e-07,1.10220878468681e-06,128,"point0125"
"2099",27,0.505859375,0.5205078125,1597268244,1.80317897502391e-06,5.41830331712845e-06,128,"point0125"
"2100",28,0.5205078125,0.53515625,1597227369,1.29851275687543e-06,4.01140277972445e-06,128,"point0125"
"2101",29,0.53515625,0.5498046875,1597193283,9.19122214781964e-07,2.8285276130191e-06,128,"point0125"
"2102",30,0.5498046875,0.564453125,1597165465,6.19110664956679e-07,1.94465519598452e-06,128,"point0125"
"2103",31,0.564453125,0.5791015625,1597143417,3.78763303388041e-07,1.17931620025047e-06,128,"point0125"
"2104",32,0.5791015625,0.59375,1597126795,2.09176974408365e-07,7.25799907286273e-07,128,"point0125"
"2105",33,0.59375,0.6083984375,1597115188,9.43714653089955e-08,3.67663631095638e-07,128,"point0125"
"2106",34,0.6083984375,0.623046875,1597108087,3.84875917802674e-08,1.86633101861844e-07,128,"point0125"
"2107",35,0.623046875,0.6376953125,1597107152,2.6481716375315e-08,9.51953182948273e-08,128,"point0125"
"2108",36,0.6376953125,0.65234375,1597109848,5.7814808940293e-08,1.91326378740087e-07,128,"point0125"
"2109",37,0.65234375,0.6669921875,1597115104,9.00480259247161e-08,2.92072940055732e-07,128,"point0125"
"2110",38,0.6669921875,0.681640625,1597125347,1.78661522909351e-07,5.90519107390719e-07,128,"point0125"
"2111",39,0.681640625,0.6962890625,1597138973,2.97438390362004e-07,9.84364874057064e-07,128,"point0125"
"2112",40,0.6962890625,0.7109375,1597156041,4.5496310008275e-07,1.40713757446065e-06,128,"point0125"
"2113",41,0.7109375,0.7255859375,1597176449,6.19623619968479e-07,1.91006142813421e-06,128,"point0125"
"2114",42,0.7255859375,0.740234375,1597199791,8.19490253434196e-07,2.53863481702865e-06,128,"point0125"
"2115",43,0.740234375,0.7548828125,1597226089,1.01898285720381e-06,3.10721338792064e-06,128,"point0125"
"2116",44,0.7548828125,0.76953125,1597255350,1.27864529986255e-06,3.8691769077559e-06,128,"point0125"
"2117",45,0.76953125,0.7841796875,1597287227,1.54228814608359e-06,4.60149658465525e-06,128,"point0125"
"2118",46,0.7841796875,0.798828125,1597321576,1.78162179054198e-06,5.43383976037148e-06,128,"point0125"
"2119",47,0.798828125,0.8134765625,1597358363,2.07134439733636e-06,6.23602818450308e-06,128,"point0125"
"2120",48,0.8134765625,0.828125,1597397485,2.36233586292656e-06,7.15981059329351e-06,128,"point0125"
"2121",49,0.828125,0.8427734375,1597438852,2.67349332716549e-06,8.09834818937816e-06,128,"point0125"
"2122",50,0.8427734375,0.857421875,1597482288,2.98842655865883e-06,9.05149317986798e-06,128,"point0125"
"2123",51,0.857421875,0.8720703125,1597527740,3.38466725224862e-06,1.00190309240134e-05,128,"point0125"
"2124",52,0.8720703125,0.88671875,1597575127,3.67541338164301e-06,1.10009177660686e-05,128,"point0125"
"2125",53,0.88671875,0.9013671875,1597624438,4.02308705815813e-06,1.21099146781489e-05,128,"point0125"
"2126",54,0.9013671875,0.916015625,1597675490,4.39239147453918e-06,1.31207498270669e-05,128,"point0125"
"2127",55,0.916015625,0.9306640625,1597728332,4.73445152238128e-06,1.41478249133797e-05,128,"point0125"
"2128",56,0.9306640625,0.9453125,1597782804,5.10320342073101e-06,1.52992543007713e-05,128,"point0125"
"2129",57,0.9453125,0.9599609375,1597838816,5.5057939789549e-06,1.63517652254086e-05,128,"point0125"
"2130",58,0.9599609375,0.974609375,1597896316,5.80800178795471e-06,1.75352124642814e-05,128,"point0125"
"2131",59,0.974609375,0.9892578125,1597955362,6.20319951849524e-06,1.87336263479665e-05,128,"point0125"
"2132",60,0.9892578125,1.00390625,1598021796,1.30213663851464e-07,4.18046482764112e-07,128,"point0125"
"2133",61,1.00390625,1.0185546875,1597983861,1.58362877300533e-06,4.81240340377553e-06,128,"point0125"
"2134",62,1.0185546875,1.033203125,1597925685,1.48334811456152e-06,4.48335413238965e-06,128,"point0125"
"2135",63,1.033203125,1.0478515625,1597870132,1.35816492274898e-06,4.14895612266264e-06,128,"point0125"
"2136",64,1.0478515625,1.0625,1597816832,1.25700341868651e-06,3.84402846975718e-06,128,"point0125"
"2137",65,1.0625,1.0771484375,1597766173,1.16421654183796e-06,3.58790543941723e-06,128,"point0125"
"2138",66,1.0771484375,1.091796875,1597717747,1.08616359284497e-06,3.30085617861187e-06,128,"point0125"
"2139",67,1.091796875,1.1064453125,1597671317,1.00050021956122e-06,3.05183357340866e-06,128,"point0125"
"2140",68,1.1064453125,1.12109375,1597627203,9.33466253627557e-07,2.83995518657321e-06,128,"point0125"
"2141",69,1.12109375,1.1357421875,1597585213,8.45964393647591e-07,2.60436650023621e-06,128,"point0125"
"2142",70,1.1357421875,1.150390625,1597544938,7.82545839683735e-07,2.41388761423877e-06,128,"point0125"
"2143",71,1.150390625,1.1650390625,1597506922,7.16069735062774e-07,2.18740478885593e-06,128,"point0125"
"2144",72,1.1650390625,1.1796875,1597470663,6.57533803405386e-07,2.0068951016583e-06,128,"point0125"
"2145",73,1.1796875,1.1943359375,1597436184,5.98725705458492e-07,1.87746059054916e-06,128,"point0125"
"2146",74,1.1943359375,1.208984375,1597403506,5.49678475181281e-07,1.7039742488123e-06,128,"point0125"
"2147",75,1.208984375,1.2236328125,1597372381,4.92650372052594e-07,1.57293277425197e-06,128,"point0125"
"2148",76,1.2236328125,1.23828125,1597343232,4.57447185908677e-07,1.39286214562162e-06,128,"point0125"
"2149",77,1.23828125,1.2529296875,1597315328,4.12188825293924e-07,1.26763404750818e-06,128,"point0125"
"2150",78,1.2529296875,1.267578125,1597289189,3.69007125300413e-07,1.20093716304837e-06,128,"point0125"
"2151",79,1.267578125,1.2822265625,1597264419,3.25902846043391e-07,1.07375683455757e-06,128,"point0125"
"2152",80,1.2822265625,1.296875,1597241193,2.93136821483131e-07,9.50247112996294e-07,128,"point0125"
"2153",81,1.296875,1.3115234375,1597219579,2.64141846173516e-07,8.8243393747689e-07,128,"point0125"
"2154",82,1.3115234375,1.326171875,1597199182,2.33009899375247e-07,7.55043231492891e-07,128,"point0125"
"2155",83,1.326171875,1.3408203125,1597179958,2.04600922870668e-07,6.86529858739959e-07,128,"point0125"
"2156",84,1.3408203125,1.35546875,1597162339,1.82684814831191e-07,6.21266508460394e-07,128,"point0125"
"2157",85,1.35546875,1.3701171875,1597145828,1.56323878286457e-07,5.55247368083656e-07,128,"point0125"
